id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789.0,36270.0,73779.0,769,5
876,65,62,1954,5,Male,3216 Ninth Drive,37.68,-97.34,22638.0,49817.0,26928.0,600,2
1509,67,71,1952,8,Female,1429 Summit Drive,39.38,-76.55,23096.0,47087.0,92489.0,820,5
1422,66,66,1953,7,Female,330 Martin Luther King Lane,35.51,-78.73,18340.0,36052.0,6602.0,767,4
1516,38,67,1981,3,Male,909 Eighth Street,37.44,-121.87,33758.0,68827.0,35669.0,755,2
1649,64,63,1956,2,Male,8146 Third Avenue,29.79,-95.82,0.0,399.0,323.0,729,3
583,64,67,1955,11,Male,28 West Lane,41.76,-88.29,14200.0,28954.0,41461.0,636,2
1811,83,67,1936,3,Male,308 Second Boulevard,37.34,-122.11,76725.0,82009.0,6229.0,764,8
1054,50,69,1970,2,Male,9190 Sussex Lane,45.47,-122.37,22599.0,46077.0,135862.0,639,3
1678,36,65,1983,3,Male,296 Pine Boulevard,41.7,-72.67,28557.0,58225.0,101148.0,685,3
1412,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,26567.0,54166.0,0.0,707,5
177,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,28570.0,58248.0,107130.0,728,4
1577,53,66,1966,12,Male,153 Wessex Drive,27.33,-82.54,19983.0,40745.0,18371.0,718,4
1609,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,35563.0,87659.0,0.0,779,4
1762,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,31184.0,63583.0,200435.0,635,1
917,58,66,1962,1,Male,735 Forest Avenue,34.07,-118.14,20059.0,40900.0,64420.0,678,3
1717,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,17665.0,43070.0,14135.0,726,4
1668,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,26541.0,56099.0,933.0,751,6
1293,32,65,1988,1,Female,219 Federal Street,29.45,-95.06,24217.0,49374.0,108192.0,706,2
361,43,68,1976,6,Male,125 Plum Drive,33.91,-118.34,19153.0,39052.0,65861.0,804,4
1659,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,28147.0,40787.0,1574.0,782,6
737,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,18961.0,30359.0,16552.0,758,2
1733,47,66,1972,6,Female,6613 Hill Drive,36.73,-84.16,12814.0,26130.0,54290.0,498,1
278,59,66,1960,9,Male,910 Eighth Drive,29.76,-95.38,95039.0,193768.0,150896.0,686,5
618,32,67,1987,8,Male,3525 Second Lane,33.92,-118.2,13632.0,27795.0,72318.0,701,4
753,53,66,1967,2,Female,919 Oak Boulevard,33.24,-87.59,15540.0,31688.0,66776.0,605,3
489,36,66,1983,8,Male,430 Grant Boulevard,40.87,-97.59,18024.0,36753.0,33657.0,684,4
90,63,62,1956,8,Male,9 Mill Drive,28.37,-80.75,19018.0,12796.0,22192.0,644,3
376,50,74,1969,4,Female,818 12th Lane,39.8,-74.62,28433.0,57975.0,34570.0,773,4
218,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,16770.0,34190.0,39242.0,810,7
42,78,66,1941,11,Female,3863 Pine Street,30.84,-83.27,12672.0,8526.0,3723.0,684,3
1170,40,63,1980,2,Female,5191 Grant Drive,35.4,-80.43,20041.0,40867.0,50449.0,694,2
1531,34,62,1985,10,Male,801 River Street,34.47,-85.34,14514.0,29594.0,47766.0,792,1
1937,65,62,1955,2,Female,230 Plum Avenue,38.78,-90.7,25350.0,17056.0,29112.0,667,5
1177,36,66,1983,3,Female,1644 Park Avenue,39.67,-75.75,31719.0,64672.0,56485.0,695,4
397,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016.0,20424.0,14743.0,770,3
566,60,67,1959,10,Female,8179 Valley Stream Drive,42.79,-83.62,22680.0,46244.0,108449.0,814,5
1581,38,65,1981,11,Female,9324 Catherine Street,38.42,-90.36,21744.0,44334.0,55173.0,684,5
1332,63,68,1956,6,Male,547 West Drive,41.0,-73.66,35269.0,71909.0,44190.0,712,3
1648,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,91180.0,185909.0,461854.0,621,5
17,76,65,1943,7,Male,2012 Forest Avenue,35.73,-81.32,17850.0,21867.0,21103.0,759,2
349,40,61,1979,12,Female,1943 Birch Street,40.84,-81.63,21201.0,43229.0,96831.0,685,2
1449,66,63,1953,6,Male,5807 Lincoln Street,32.61,-83.63,15334.0,28104.0,12054.0,751,3
1417,54,68,1965,3,Female,336 Catherine Lane,42.63,-83.61,25838.0,52680.0,87082.0,835,5
267,61,66,1958,3,Female,7360 Lexington Drive,37.96,-83.82,13602.0,27733.0,21785.0,765,3
373,61,63,1959,2,Male,3270 Grant Avenue,40.59,-84.95,10493.0,21397.0,54771.0,812,4
1772,47,70,1972,10,Male,9070 West Street,34.09,-117.58,24603.0,50163.0,97188.0,761,4
1774,52,69,1967,10,Male,653 Mill Street,44.96,-93.26,20662.0,42129.0,101742.0,758,4
964,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,22278.0,45422.0,83940.0,689,4
1527,66,67,1953,11,Female,1426 Fifth Avenue,43.32,-71.18,24779.0,50523.0,98763.0,578,1
1433,73,67,1946,3,Male,2834 West Street,30.68,-88.04,25381.0,48060.0,17440.0,581,3
1785,40,64,1979,10,Male,344 11th Street,25.92,-97.48,12684.0,25861.0,42050.0,607,3
455,41,69,1979,1,Female,8676 River Avenue,40.66,-73.73,24412.0,49776.0,17352.0,684,3
528,38,65,1981,7,Male,5661 Forest Avenue,42.78,-96.16,19853.0,40478.0,76392.0,718,3
328,45,67,1974,3,Male,4391 Lexington Lane,35.19,-80.83,17817.0,36323.0,65525.0,700,3
1282,34,66,1985,3,Female,404 Main Lane,45.76,-108.57,20231.0,41249.0,42268.0,695,2
783,62,61,1957,9,Male,641 Martin Luther King Avenue,35.31,-106.55,15966.0,29769.0,14542.0,693,3
1693,36,69,1983,4,Female,478 East Drive,33.61,-111.89,36300.0,74016.0,85204.0,702,2
1542,46,69,1973,12,Female,515 South Street,41.47,-81.67,27250.0,55565.0,34039.0,731,2
360,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,22697.0,46278.0,51243.0,791,4
1794,49,58,1970,12,Male,469 Catherine Avenue,29.45,-98.5,36852.0,75137.0,175263.0,631,1
329,70,65,1949,3,Male,6339 Lafayette Avenue,34.39,-119.51,21191.0,36724.0,16437.0,701,4
1181,61,66,1958,4,Male,747 Rose Drive,35.4,-80.59,25299.0,51581.0,35134.0,810,5
598,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159.0,43144.0,54157.0,628,3
990,91,67,1929,1,Female,365 Mountain View Boulevard,30.09,-90.99,16474.0,27150.0,2007.0,737,1
1777,47,67,1972,5,Male,166 12th Street,38.83,-77.21,30622.0,62432.0,95799.0,741,5
1872,62,65,1957,10,Male,8915 Sixth Avenue,33.95,-84.54,33093.0,67470.0,93795.0,804,6
799,34,68,1985,7,Female,90 El Camino Avenue,42.88,-78.85,15461.0,31525.0,57818.0,686,2
144,44,67,1975,3,Female,5380 12th Boulevard,34.5,-93.05,15857.0,32330.0,97190.0,835,4
793,73,60,1946,8,Female,658 Plum Avenue,26.14,-80.13,21084.0,42593.0,16083.0,703,2
1179,50,71,1969,7,Female,312 Burns Boulevard,36.67,-76.3,24312.0,49570.0,43645.0,752,5
114,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,16892.0,34441.0,907.0,725,4
1107,71,69,1949,1,Female,836 Summit Boulevard,42.23,-76.34,18323.0,40516.0,6908.0,698,5
517,33,71,1986,11,Male,87 Ocean Avenue,42.31,-83.21,11773.0,24009.0,19085.0,811,4
1992,63,72,1956,7,Female,457 Summit Lane,36.61,-89.81,11636.0,23725.0,47647.0,710,5
19,82,68,1937,5,Female,6577 Catherine Lane,34.41,-119.7,23071.0,34903.0,1336.0,630,1
1605,39,67,1980,5,Male,9995 Pine Avenue,39.5,-84.37,19293.0,39336.0,43747.0,690,3
1904,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,15195.0,30983.0,10019.0,757,5
545,55,67,1964,10,Male,22 First Boulevard,40.67,-89.54,22416.0,45707.0,113194.0,715,3
789,43,60,1976,11,Female,429 Grant Boulevard,39.59,-75.17,24417.0,49788.0,83932.0,690,3
742,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,24016.0,50753.0,20226.0,698,4
523,27,65,1992,6,Female,444 Forest Boulevard,42.77,-86.1,18877.0,38487.0,28032.0,773,4
928,59,66,1960,12,Female,26 Martin Luther King Drive,29.76,-95.38,15862.0,32347.0,82667.0,784,7
1642,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,19848.0,40470.0,41938.0,731,5
1962,34,68,1985,9,Male,2066 Ninth Lane,41.8,-87.92,45307.0,92375.0,156949.0,712,5
133,31,65,1988,10,Female,5295 Pine Street,33.95,-84.54,30747.0,62692.0,50290.0,698,2
795,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,37234.0,75918.0,94579.0,759,2
1849,39,66,1980,11,Female,364 12th Drive,47.13,-122.4,20345.0,41483.0,64098.0,721,2
237,42,72,1977,8,Male,331 Oak Lane,37.96,-121.76,28733.0,58584.0,99235.0,563,2
2,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,13461.0,27447.0,80850.0,673,5
313,32,68,1987,6,Female,9384 Ocean Avenue,36.73,-95.94,16453.0,33548.0,31183.0,693,2
989,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,46175.0,113514.0,16524.0,727,8
1562,38,65,1982,2,Female,8 Hillside Lane,36.26,-94.69,12517.0,25524.0,69401.0,759,3
1983,50,67,1969,3,Male,655 George Boulevard,33.55,-117.78,69236.0,141161.0,0.0,773,3
1091,32,66,1987,5,Female,52292 East Street,39.3,-76.61,26431.0,53890.0,252106.0,656,4
759,60,65,1959,12,Male,575 Bayview Lane,35.92,-86.84,36563.0,74550.0,37427.0,687,4
779,81,69,1938,3,Female,44 Valley Boulevard,33.77,-96.67,20874.0,32669.0,1433.0,755,5
1618,53,66,1966,12,Male,3512 Forest Street,40.91,-73.82,34646.0,70634.0,155651.0,682,4
1168,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,53790.0,109673.0,242379.0,505,1
1237,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,15770.0,32150.0,47179.0,717,6
699,42,68,1978,2,Male,9141 Ocean View Lane,41.48,-91.57,22308.0,45475.0,68358.0,698,3
646,38,65,1981,12,Female,354 Federal Street,41.47,-81.67,21402.0,43634.0,73037.0,786,3
1403,74,61,1945,11,Male,316 Grant Drive,37.94,-77.65,25937.0,24545.0,22488.0,753,2
631,83,65,1936,5,Female,273 Elm Drive,35.46,-97.51,17070.0,33811.0,2206.0,682,7
1070,61,65,1958,11,Male,841 Wessex Boulevard,42.03,-91.58,25275.0,51528.0,58509.0,745,6
291,64,66,1956,1,Female,682 Federal Lane,34.76,-84.97,19818.0,40407.0,62695.0,793,3
738,57,67,1962,10,Female,15664 Lafayette Street,40.02,-105.25,31377.0,63974.0,131731.0,707,4
142,59,68,1960,11,Female,723 Fourth Drive,41.9,-72.08,25399.0,51788.0,77642.0,675,2
459,65,70,1954,5,Male,9079 Second Drive,33.36,-81.28,12387.0,25257.0,83995.0,734,6
55,61,68,1958,3,Female,3374 Littlewood Street,37.92,-122.34,21869.0,44583.0,85531.0,717,5
1370,62,66,1958,1,Female,99 Fifth Street,38.44,-121.3,25949.0,52908.0,109229.0,709,4
897,30,64,1989,8,Female,847 Martin Luther King Lane,31.07,-83.19,13238.0,26996.0,33332.0,501,2
1781,29,53,1990,3,Male,73 South Lane,42.93,-75.46,17681.0,36050.0,45559.0,708,3
457,34,65,1985,10,Female,378 West Boulevard,35.19,-80.83,17817.0,36324.0,56689.0,705,4
160,44,68,1975,10,Male,1915 Catherine Boulevard,38.91,-75.43,18622.0,37965.0,69614.0,796,3
984,63,66,1956,3,Female,642 Ocean View Lane,28.3,-81.41,16150.0,32928.0,80794.0,850,5
1535,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336.0,33311.0,65822.0,590,2
1434,62,67,1957,10,Male,8278 Grant Lane,26.45,-80.08,20055.0,40891.0,61245.0,717,4
208,37,66,1982,7,Female,6976 Ocean View Avenue,47.79,-122.2,33226.0,67747.0,76650.0,804,3
1909,56,66,1963,5,Male,603 Lake Avenue,34.02,-118.28,13002.0,26510.0,53023.0,696,4
1356,84,70,1936,1,Male,9 Lafayette Lane,44.99,-91.72,19196.0,26676.0,1370.0,733,5
265,44,70,1975,10,Female,68 Rose Boulevard,27.8,-97.39,22314.0,45497.0,101549.0,713,3
1089,31,75,1988,9,Female,2725 Jefferson Drive,38.22,-85.74,25258.0,51501.0,140481.0,729,3
614,84,66,1935,9,Female,129 Sussex Street,35.4,-80.59,20570.0,16430.0,2873.0,779,7
814,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,15318.0,16302.0,14408.0,748,4
305,51,65,1968,10,Male,9070 Third Boulevard,44.37,-73.4,14415.0,29388.0,21221.0,755,3
1225,54,70,1965,11,Male,6831 Valley Boulevard,37.97,-122.5,30819.0,62837.0,86171.0,850,3
1405,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,23910.0,48755.0,37315.0,777,8
1478,39,66,1980,10,Female,3863 River Avenue,38.93,-121.25,21829.0,44506.0,57994.0,849,3
1920,64,66,1955,7,Male,3315 Lake Lane,46.04,-95.29,15325.0,31244.0,51924.0,713,4
241,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,15009.0,30605.0,16549.0,737,5
331,34,68,1985,6,Male,30 Catherine Street,33.44,-79.56,14669.0,29907.0,16764.0,732,2
1258,79,65,1940,5,Female,265 Little Creek Street,33.99,-117.53,19851.0,15470.0,15349.0,789,7
1315,57,70,1962,8,Female,759 Madison Drive,38.61,-88.78,15976.0,32576.0,0.0,753,4
323,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,13093.0,26696.0,0.0,683,5
979,59,62,1961,2,Male,621 Rose Avenue,34.06,-117.79,16025.0,32678.0,44434.0,693,3
1096,59,67,1960,10,Male,1089 Norfolk Avenue,43.04,-76.14,20294.0,41379.0,95988.0,681,2
1347,64,64,1955,5,Female,893 Littlewood Lane,35.73,-77.92,23756.0,55418.0,20950.0,590,3
121,34,66,1985,11,Female,71858 Mountain View Street,44.21,-88.43,22277.0,45419.0,124370.0,721,3
1859,68,66,1952,1,Male,530 Federal Drive,41.44,-74.42,22621.0,38689.0,8942.0,836,5
77,99,67,1920,10,Female,596 Ninth Street,40.24,-76.92,25336.0,51110.0,3781.0,709,8
1222,42,66,1977,12,Female,1957 Park Lane,42.39,-113.78,14094.0,28738.0,48786.0,600,1
363,52,66,1967,9,Female,7508 Grant Street,27.9,-82.78,23878.0,48686.0,113137.0,701,3
634,49,74,1970,8,Female,5063 Seventh Avenue,41.38,-81.64,24071.0,49079.0,6494.0,683,4
628,57,66,1963,1,Male,4 George Lane,40.0,-75.26,52517.0,107075.0,75999.0,815,3
756,66,65,1953,10,Female,8651 North Boulevard,39.64,-84.08,28466.0,59251.0,29300.0,679,1
488,34,69,1985,6,Male,927 River Street,27.92,-97.29,15758.0,32126.0,54351.0,745,2
863,60,68,1959,12,Female,256 Ocean Drive,35.4,-93.11,16877.0,34406.0,1636.0,774,3
1854,48,69,1972,1,Male,4405 Wessex Drive,35.06,-85.25,23706.0,48337.0,70603.0,625,2
1041,48,62,1971,9,Female,6144 Summit Street,34.87,-85.5,15950.0,32522.0,50155.0,639,1
1616,48,70,1971,8,Male,469 First Lane,33.0,-97.23,46232.0,94260.0,39326.0,815,4
1805,38,68,1981,5,Male,679 Bayview Lane,45.99,-84.36,13053.0,26613.0,17008.0,718,2
1284,50,64,1969,9,Female,8990 Plum Street,41.76,-70.08,19591.0,39947.0,57346.0,765,2
1735,56,66,1963,5,Male,9291 Jefferson Drive,27.64,-80.39,17942.0,36583.0,56310.0,614,6
1528,78,73,1942,1,Female,324 Lafayette Drive,32.61,-93.28,17311.0,27992.0,1058.0,695,6
1240,56,67,1963,5,Female,899 Maple Street,40.26,-81.84,15603.0,31814.0,43140.0,693,3
932,67,69,1953,2,Male,295 West Avenue,32.36,-92.97,16760.0,34172.0,71366.0,811,6
647,31,72,1988,7,Female,27 Birch Avenue,36.52,-119.39,13194.0,26900.0,74083.0,758,2
391,85,66,1934,7,Female,31 Hill Boulevard,33.69,-78.89,19025.0,35270.0,1769.0,731,6
986,32,70,1987,7,Male,6577 Lexington Lane,40.65,-73.58,23550.0,48010.0,87837.0,703,3
1944,62,65,1957,11,Female,2 Elm Drive,38.95,-84.54,24218.0,49378.0,104480.0,740,4
185,47,67,1973,1,Female,276 Fifth Boulevard,40.66,-74.19,15175.0,30942.0,71066.0,779,3
